Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
319,15569211,IEEM26_111034003,"2026-04-07 07:05:41",0.81578,2,lurayaimonitor
320,15571744,MathsOnChain,"2026-04-08 12:52:06",0.81578,17,mathsonchain
321,15583976,"Wannabe fruitful Ahmed","2026-04-09 13:27:30",0.81578,2,wannabefruitfulahmed
322,15588639,"Santhosh M #2","2026-04-10 06:54:43",0.81578,3,santhoshmuruga04
323,15592262,"Love Golberg","2026-04-12 00:19:55",0.81578,9,lovegolberg
324,15598127,"Adel Bettache","2026-04-13 05:37:52",0.81578,22,adelbettache
325,15371655,liyanrong48,"2026-04-14 02:05:24",0.81578,7,liyanrong48
326,15641783,"Данил Dudukalov","2026-04-18 01:02:09",0.81578,4,dudos228
327,15616384,SAIKHANTSESTSEG.TS,"2026-04-21 06:07:12",0.81578,21,saikhantsestsegts
328,15386291,"Leon Xiang #2","2026-04-26 01:35:04",0.81578,1,leonxiang
329,15731979,Asunqiuzhi,"2026-04-29 08:32:39",0.81578,37,aqusun
330,15781683,"Jorge Manrique #2","2026-04-30 09:23:22",0.81578,13,jfmanrique
331,15373176,"Quan Hoang Minh","2026-05-03 12:51:07",0.81578,27,qhm2306
332,15255927,"Md Mahfuz Sumon","2026-05-05 10:36:22",0.81578,2,mdmahfuzsumon
333,15466142,"Bruce Castillo","2026-05-07 17:12:52",0.81578,27,brucecastilloai
334,15373557,kyogosuzuki,"2026-05-09 09:33:37",0.81578,5,key2001
335,14900853,"Rasulbek Qadamboyev","2026-05-11 08:12:49",0.81578,4,rasulbekqadamboyev
336,13709047,maru2481632,"2026-05-12 04:40:43",0.81578,17,maru2481632
337,15644404,"Mauro Martins Pagnez","2026-05-12 00:40:22",0.81578,69,mauromartinspagnez
338,15863781,"Диас Елубай","2026-05-12 06:46:08",0.81578,20,dyelubay
339,15990370,"Anna Mavrina","2026-05-16 03:41:08",0.81578,1,annamavrina
340,15371648,"Soichiro Shido","2026-05-19 09:18:44",0.81578,41,soichiroshido
341,16009586,nemototsukasa,"2026-05-20 06:05:39",0.81578,25,nemototsukasa
342,16026429,"Daniyar Shadykhanov","2026-05-29 13:43:20",0.81578,7,daniyarshadykhanov
343,16019227,"Tenghui Lin","2026-05-22 01:48:47",0.81578,24,tenghuilin
344,16093508,"Hiromu Ashida","2026-05-27 21:54:03",0.81578,10,hiromuashida
345,15080194,Nishant30488,"2026-05-28 16:15:24",0.81578,1,nishant30488
346,15635479,"Olga #11","2026-06-01 20:40:30",0.81578,32,awwwwwlya
347,11070997,rosyano88,"2026-06-01 21:22:11",0.81578,20,rosyano88
348,14622218,"Mankeshwor Chaudhary #2","2026-05-01 15:13:28",0.81339,13,chaudharymankeshwor
349,15576662,"Andrea Serravalle","2026-04-09 15:25:06",0.81339,20,andreaserravalle
350,15584388,hankeem,"2026-04-15 04:15:53",0.81339,3,hankeem
351,15129659,"Văn Đức Anh Trần","2026-05-16 10:09:49",0.81339,42,vncanhtrn
352,15157670,"khunanon ngaobenjakul","2026-05-19 13:21:53",0.81339,20,khunanonngaobenjakul
353,15893738,Songhi2,"2026-05-08 07:50:52",0.81339,2,songhi2
354,15839382,limyoujung,"2026-05-10 03:50:45",0.81339,2,limyoujung
355,15921008,"ayşe berna alca","2026-05-10 18:02:04",0.81339,10,ayebernaalca
356,15921336,"Aaa Bbbxsfs","2026-05-10 18:21:27",0.81339,5,aaabbbxsfs
357,15921415,Harunysf123-,"2026-05-10 18:42:00",0.81339,3,harunysf123
358,15113958,_MohaKH_123,"2026-05-10 20:48:03",0.81339,9,mohakh123
359,15522471,"minjung kim","2026-05-11 09:33:40",0.81339,1,mnnjgk
360,15931541,sfuman,"2026-05-11 21:09:18",0.81339,8,sfuman
361,15861605,"Euiyoung Lee","2026-05-12 14:41:34",0.81339,2,leuiy0922
362,15941204,Aiymgul_ts,"2026-05-12 17:23:25",0.81339,1,aiymgults
363,15921043,Harun18,"2026-05-13 12:57:10",0.81339,16,harun18
364,15985374,"Eyüp Yusuf GÜLÜM","2026-05-18 09:38:01",0.81339,6,eypyusufglm
365,13410287,"Damir Kyzyr","2026-05-15 14:56:23",0.81339,10,damirkyzyr
366,15928014,"Süleyman Furkan","2026-05-17 14:56:37",0.81339,11,sleymanfurkan
367,14439586,"Eyeful YE","2026-05-22 07:05:18",0.81339,20,eyefulye
368,10604177,"Max Gin","2026-05-31 03:11:33",0.81339,4,maxgin
369,15548291,"Michael Day #2","2026-04-15 00:03:29",0.81100,12,michaelday99
370,15570547,IEEM26_112034039,"2026-04-07 15:21:01",0.81100,10,truephone
371,15555329,DarkAr7,"2026-04-08 14:58:56",0.81100,27,darkar7
372,15405985,khiraga,"2026-05-14 12:06:55",0.81100,3,khiraga
373,15625235,Freddy128,"2026-04-27 22:16:44",0.81100,12,freddy128
374,15635683,B11323022蔡詩軒,"2026-04-17 06:14:16",0.81100,10,b11323022
375,15605987,不知道会不会,"2026-04-20 03:07:31",0.81100,9,yyyuuu0
376,15600609,"Takumi Saito","2026-04-26 06:52:00",0.81100,13,taku09
377,15739332,"Kyaw Si Thu","2026-04-26 09:44:33",0.81100,16,kyawsitu
378,15746465,"Hossam EL HABBOULI","2026-04-28 12:25:40",0.81100,13,hossamelhabbouli
379,15529073,"Deniz Karabacak","2026-05-11 17:23:21",0.81100,31,denizkarabacak
380,869348,YingzhouHe,"2026-05-01 01:35:27",0.81100,17,hyz401
381,15922000,"Harsh Tyagi #3","2026-05-11 06:56:53",0.81100,20,harsht2003
382,15925228,zzzfffzx,"2026-05-11 07:32:01",0.81100,1,zzzfffzx
383,15949107,CC0805,"2026-05-13 14:40:19",0.81100,6,cc0805
384,15917647,WinterDZC,"2026-05-14 15:44:41",0.81100,30,winterdzc
385,15948354,xinabuta,"2026-05-14 04:37:35",0.81100,11,xinabuta
386,15970859,porzlck,"2026-05-14 12:45:48",0.81100,4,orzlck
387,15949600,"Hachimi Emperor","2026-05-15 01:52:39",0.81100,14,"hachimiemperor,hachimiemperor2"
388,15927526,"Celina Lutz","2026-05-15 16:12:25",0.81100,11,celinalutz
389,15938716,"yuan tx","2026-05-16 04:05:46",0.81100,9,yuantx
390,15925174,"Alexandra Sousa Peixoto","2026-05-18 06:53:41",0.81100,17,alexandrasp4906
391,16011782,"Erijon shabani","2026-05-18 11:41:06",0.81100,2,erijonshabani
392,16033428,eldorz,"2026-05-20 15:07:08",0.81100,3,eldorz
393,14753585,"Hari Gangadharan","2026-05-22 23:02:09",0.81100,1,aiharig
394,16053108,"Hari C. Gangadharan","2026-05-23 01:46:08",0.81100,10,haricgangadharan
395,16051476,Rohan1205,"2026-05-28 13:55:55",0.81100,20,rohan1205
396,4244606,"Andrey Gusev","2026-05-30 18:09:01",0.81100,1,andreygusev
397,16110751,lifengxin,"2026-06-01 06:23:48",0.81100,34,lifengxin
398,15109041,"Azamat Zhenisov","2026-06-01 16:00:51",0.81100,9,azamatzhenisov
399,15562381,"Yuma Hijii","2026-04-06 03:42:20",0.80861,6,yumahijii
400,14383915,Yutchy591,"2026-04-08 02:28:46",0.80861,17,yutchy591
401,15582001,letsfo,"2026-04-22 03:03:05",0.80861,25,letsfo
402,15569769,"wei feng qin","2026-04-09 08:26:13",0.80861,8,weifengqin
403,15589623,"Quỳnh Hân","2026-04-11 04:18:39",0.80861,16,qunhhn
404,15594597,いと拓也,"2026-04-24 04:37:28",0.80861,10,lhz222
405,15610903,"ivan bocachica","2026-04-13 19:53:15",0.80861,7,ivanbocachica
406,15612015,"Alejandra Chila","2026-04-14 00:44:46",0.80861,1,alejandrachila
407,2650632,abramc,"2026-06-02 01:41:58",0.80861,42,abramc
408,15632455,DaniF,"2026-04-16 19:29:29",0.80861,5,datadafo
409,15641611,"Elliott Davis","2026-04-18 00:09:53",0.80861,4,elliottdavis139
410,10073056,"Salik Hussaini","2026-04-20 01:35:52",0.80861,13,salikhussaini49
411,15695252,"Justin Quirion","2026-04-22 10:40:25",0.80861,10,justinquirion
412,15695428,"Leopold Madsen","2026-04-22 10:43:48",0.80861,8,leopoldmadsen
413,15662434,"Luke Wengler","2026-04-23 18:51:56",0.80861,16,lukewengler
414,15730222,"juan carlos","2026-04-24 13:41:01",0.80861,10,rastreador
415,15736120,choihk6610@gmail.com,"2026-04-25 10:42:41",0.80861,10,choihk6610gmailcom
416,15495697,"Houston Henderson","2026-04-28 01:25:26",0.80861,12,houstonhenderson
417,15753139,AnnaElsa1,"2026-04-28 03:51:10",0.80861,14,annaelsa1
418,15763296,"Maeve Wei","2026-04-30 01:03:24",0.80861,12,maevewei
419,15459627,"Pavel Semenihin","2026-05-03 11:25:48",0.80861,79,pavelsemenihin
420,15661266,"krishna teja Madineedi","2026-05-01 16:57:53",0.80861,52,krishnatejamadineedi
421,15828159,"Amay Mishra","2026-05-02 14:15:43",0.80861,9,amaymishra11
422,6319856,"Nickita Shirokov","2026-05-02 23:12:38",0.80861,3,nickita2508
423,15632247,"jed puttt11","2026-05-07 15:40:59",0.80861,38,jedputtt11
424,15839264,"Yu Koyama","2026-05-07 05:10:49",0.80861,32,miyabipapa
425,15762821,D_KoerL,"2026-05-08 03:58:31",0.80861,34,dkoerl
426,15401988,"Мария Vulkan","2026-05-10 22:55:38",0.80861,7,khmylova
427,14643690,nb0266,"2026-05-11 05:37:36",0.80861,17,nb0266
428,15931503,"Ada Şahin","2026-05-15 18:10:22",0.80861,8,adaahin
429,15927637,"Levin Morf","2026-05-12 12:35:47",0.80861,16,latranti
430,15938208,"Erik Buser","2026-05-12 13:43:42",0.80861,7,erbu123
431,15922358,DataNuss,"2026-05-15 17:09:58",0.80861,37,datanuss
432,15971922,"Asude Guven","2026-05-15 16:04:28",0.80861,12,asudeguven
433,16009743,Shimotsukare,"2026-05-20 02:27:06",0.80861,25,shimotsukare
434,12098520,PipDataScientist,"2026-05-21 03:58:11",0.80861,13,pipdatascientist
435,16042187,"TangSong #2","2026-05-21 13:11:32",0.80861,1,tangsong25
436,15276274,YuriVitalevich,"2026-05-21 18:02:07",0.80861,1,yurivitalevich
437,16062656,tappasso01EDU052026,"2026-05-25 17:45:44",0.80861,10,tappasso01edu052026
438,15949569,"SHABAB IBNE ALI ISHMAM","2026-05-25 15:56:30",0.80861,23,shababibnealiishmam
439,15941330,"Juan David Vasquez","2026-05-27 21:32:35",0.80861,14,juandavidvasquez18
440,16031750,松井瑛樹,"2026-05-26 11:23:19",0.80861,12,madoromi053
441,16077172,"Daniel Esteban Carreno Lopez","2026-05-26 16:46:53",0.80861,6,daniel350c
442,16093598,"Michael Fox","2026-05-27 20:23:20",0.80861,10,michaelfox18
443,15998173,"Roberto Castro","2026-05-27 23:18:31",0.80861,35,robertocastro7
444,16153539,KeerthiGradient,"2026-06-02 07:06:47",0.80861,10,keerthigradient
445,10398813,JeffFosterUK,"2026-04-09 14:17:54",0.80622,16,jefffosteruk
446,15557777,"Muhammad Hassan Saboor","2026-04-05 06:45:33",0.80622,9,mhassansaboor
447,9939758,"Hamda Aissaoui","2026-04-11 14:57:25",0.80622,28,aissaouihamda
448,15197104,yyy_ch.y.,"2026-04-07 13:30:59",0.80622,14,yyychy
449,523517,fetastein,"2026-04-06 09:54:51",0.80622,1,sybukstein
450,15510476,aoki.kyoya,"2026-04-07 09:34:31",0.80622,2,aokikyoya
451,15406052,liuqingren25,"2026-04-09 07:01:55",0.80622,23,liuqingren25
452,15339798,baidarbe01EDU_Astana_03_2026,"2026-04-10 15:01:21",0.80622,1,eloquenttbota
453,15599935,"Eric Farag","2026-04-12 00:45:26",0.80622,4,ericfarag
454,15589473,motoscn,"2026-04-13 14:02:08",0.80622,4,motoscn
455,15630667,"wx lee","2026-04-16 12:09:36",0.80622,1,wxleellalala
456,11144582,Saad_51,"2026-04-17 14:02:40",0.80622,7,saad51
457,15301450,"Qixin Xu","2026-05-29 04:50:03",0.80622,60,qixinxu
458,15629466,"Nazlı KUL","2026-04-23 10:14:15",0.80622,25,nazlkul
459,15652810,"Tetsushi Takanishi","2026-04-19 17:23:53",0.80622,3,tetsushitakanishi
460,15431172,huagale,"2026-04-19 20:49:21",0.80622,1,huagale
461,15605953,如愿以偿,"2026-04-20 03:10:06",0.80622,2,liushuai88
462,15671542,hanle0,"2026-04-21 14:40:19",0.80622,10,hanle0
463,15672575,"yuyuyuyu #2","2026-04-21 16:01:37",0.80622,6,qpqpqpqpqpqpd
464,15682311,"Kurucu Lider","2026-04-22 00:26:04",0.80622,8,kuruculider
465,15660219,zfzflzf,"2026-04-22 02:23:00",0.80622,22,zfzflzf
466,15723250,"Steve Messick","2026-04-23 23:12:08",0.80622,4,stevemessick
467,15645524,sweetteews,"2026-04-24 07:11:56",0.80622,31,sweetteews
468,15722862,"Omid Mahdavi","2026-04-24 22:29:34",0.80622,3,omidmahdavi
469,15021378,"Nyamzaya Elbegsaikhan","2026-04-25 11:32:40",0.80622,18,zienaelbeg
470,15737701,kokinnwakashuu,"2026-04-25 12:24:21",0.80622,10,kokinnwakashuu
471,15750616,SahiyaA,"2026-04-27 18:43:23",0.80622,2,sahiyaa
472,15764517,Isla_D_S_S,"2026-04-28 11:14:55",0.80622,5,pournaim
473,15767953,"Sam 1111111","2026-04-28 15:55:10",0.80622,4,sam1111111
474,15753074,"Adrien Mengosso","2026-04-28 20:39:34",0.80622,3,adrienmengosso
475,15746426,"Hayden Jones","2026-04-30 21:18:52",0.80622,15,haydenjonesyhbboiuip
476,15763226,chloechenh,"2026-04-30 00:55:31",0.80622,24,chloechenh
477,15762745,"jingxi wu","2026-04-29 07:17:43",0.80622,6,jingxiwu929
478,15556653,"Yiğit Emir Cengiz","2026-04-29 20:57:05",0.80622,11,yigitemircengiz
479,15264364,Kazuhiro_Yogo,"2026-04-30 08:43:25",0.80622,8,kazuhiroyogo
480,13306382,"Zakaria Abid","2026-04-30 21:29:05",0.80622,10,zakariaabid
481,15786874,nan444,"2026-05-01 01:25:41",0.80622,22,comeonspurs
482,15745310,"Павел Семенов","2026-05-03 11:14:24",0.80622,50,pashapasha79
483,15823857,Yehbernie,"2026-05-09 14:29:53",0.80622,19,yehbernie
484,15860111,wyx6656454,"2026-05-05 12:51:18",0.80622,10,wyx6656454
485,15763240,"JZ Zhou","2026-05-07 07:04:13",0.80622,12,gerogezjz
486,15887662,ZakoLewis,"2026-05-07 19:46:43",0.80622,7,zakolewis
487,15877574,Santoshhhhh,"2026-05-08 17:31:03",0.80622,13,santoshhhhh
488,15644045,aaaa1597,"2026-06-01 09:58:00",0.80622,36,aaaa1597
489,15925922,liuyifang123,"2026-05-11 09:56:18",0.80622,5,liuyifang123
490,15927266,"Tino #3","2026-05-11 12:25:39",0.80622,9,tinoxymit2x
491,15927313,"Florian Meier #2","2026-05-11 12:17:42",0.80622,5,florianmeier2
492,15927941,"Cerkini Dion","2026-05-11 12:35:59",0.80622,2,cerkinidion
493,15859670,"zeynep göğüş","2026-05-12 19:56:33",0.80622,14,zeynepgogus
494,15942310,"Emre Arıkanlı","2026-05-13 12:31:04",0.80622,5,emrearknl3673
495,15924935,Wangxiaoxin12,"2026-05-15 04:56:18",0.80622,10,wangxiaoxin12
496,16008925,"Sunoy Roy","2026-05-18 07:34:59",0.80622,3,sunoyroy10
497,16021416,zhanglizhi007,"2026-05-21 06:33:14",0.80622,3,zhanglizhi007
498,16022590,"matuu number","2026-05-19 12:18:23",0.80622,8,matuunumber
499,15953486,"Ali Sinan Saglam","2026-05-20 19:03:54",0.80622,10,alisinansaglam
500,16009628,"Keita Matsui","2026-05-20 00:46:00",0.80622,17,keitamatsui
501,14725378,きゅうり,"2026-05-20 01:16:17",0.80622,1,cucumber1117
502,16035944,"Pablo damian Heredia","2026-05-20 18:39:05",0.80622,2,pablodamianheredia
503,16009824,柴崎真生,"2026-05-21 02:29:14",0.80622,14,shiba085
504,16009798,"touji honma","2026-05-22 04:38:18",0.80622,29,toujihonma
505,16009621,tsutomu,"2026-05-24 01:43:03",0.80622,12,tsutomu1234
506,16067152,"GIULIANO FRANCOMAGRO","2026-05-25 02:24:03",0.80622,8,giulianofrancomagro
507,16080078,Reriii,"2026-05-26 08:30:24",0.80622,8,reriii
508,16087314,yamaguchiyuki,"2026-05-27 01:20:01",0.80622,11,kuronn0410
509,16097183,"Hong Le Khanh","2026-05-28 04:19:24",0.80622,3,honglekhanh
510,16050906,lghlgh,"2026-05-29 16:10:27",0.80622,18,lghlgh001
511,16129509,hirokawa_tdu,"2026-05-31 07:12:46",0.80622,1,hirokawatdu
512,16133565,板谷匠眞,"2026-05-31 14:20:28",0.80622,2,itatanishoma
513,16137346,"FELIX MOISES HUAMAN LLANOS","2026-06-01 00:45:33",0.80622,5,moiseshll11111
514,15547043,TestLoc,"2026-04-03 16:03:01",0.80382,5,testloc
515,14592644,"Mark Kim","2026-04-06 04:58:39",0.80382,2,markk628
516,15555215,"Mansih Pithwa","2026-04-06 15:49:42",0.80382,4,mansihpithwa
517,15575746,"Göktuğ Arslan","2026-04-08 07:49:07",0.80382,3,goktuarslan
518,15587330,AlexPiggie,"2026-04-10 04:48:44",0.80382,10,alexpiggie
519,14031407,ebisen1444,"2026-04-12 06:11:47",0.80382,20,ebisen1444
520,15612327,"Gabriel Martinez #4","2026-04-14 02:34:09",0.80382,3,gabeil
521,15422263,"Franek Włodarczyk","2026-04-14 21:26:44",0.80382,1,franekwodarczyk
522,15607749,"he liuli","2026-04-21 15:02:03",0.80382,15,heliuli
523,15676008,"Raffaele Perfetto","2026-04-21 20:14:07",0.80382,8,raffaeleperfetto
524,15670376,イッセイ,"2026-04-23 02:41:06",0.80382,21,tanakatech
525,15720739,"Abdullah Bin Noman","2026-04-23 15:51:33",0.80382,6,abdullahbinnoman
526,15739282,RafaQuispe,"2026-04-27 01:47:17",0.80382,12,rafaquispe
527,15741475,"Taylor Clark","2026-04-26 05:14:13",0.80382,3,taylorclark637
528,15745984,"Rafael Sebas Quispe","2026-04-26 20:16:27",0.80382,3,rafaelsebasquispe
529,15752882,mbaxtr,"2026-04-28 16:04:15",0.80382,10,mbaxtr
530,15786202,cyberyimein,"2026-04-29 21:12:48",0.80382,7,cyberyimein9527
531,15503784,MHEENEXYAKPAN,"2026-04-30 21:07:39",0.80382,15,mheenexyakpan
532,15788680,"Brendan Maska1","2026-04-30 02:31:13",0.80382,10,brendanmaska1
533,15789116,BrendanMask,"2026-04-30 02:33:29",0.80382,1,brendanmask
534,15738382,"Паша Паша","2026-05-01 13:55:10",0.80382,42,pashapasha78
535,15802558,"Ishan Singh #5","2026-05-03 10:01:19",0.80382,3,ishxns11
536,15837266,casting,"2026-05-03 10:52:54",0.80382,4,precasting
537,15868679,TimKindt,"2026-05-22 16:12:22",0.80382,19,tkindt
538,15871452,hoangnoobpro,"2026-05-06 08:14:21",0.80382,8,hoangnoobpro
539,15873890,xingxuan,"2026-05-08 05:37:01",0.80382,13,yexingxuan
540,15759579,xcnmrb,"2026-05-06 12:57:06",0.80382,6,xcnmrb
541,15573630,"Ronnakorn Kaewkeeyoon","2026-05-13 08:51:56",0.80382,36,ronnakornkaewkeeyoon
542,15925439,Dimitrijk,"2026-05-11 07:54:02",0.80382,1,dimitrijk
543,15925206,"Bananini Gerterini","2026-05-11 07:54:06",0.80382,2,bananinigerterini
544,15925336,Rouvennnn,"2026-05-11 08:25:05",0.80382,3,rouvennnn
545,15931242,"Süleyman Furkan Uslu","2026-05-11 20:26:16",0.80382,10,sleymanfurkanuslu
546,15931223,"Mehmet Göktuğ Arslan","2026-05-11 20:12:48",0.80382,10,mehmetgktuarslan
547,15904667,hyunjun131214,"2026-05-12 11:49:38",0.80382,7,hyunjun131214
548,15853112,"Ismail Sakci","2026-05-18 11:16:01",0.80382,33,ismailsakci
549,15947710,LuciusBZZ,"2026-05-13 11:08:17",0.80382,6,luciusbzz
550,15948360,"Himansh Solanki","2026-05-13 15:23:14",0.80382,2,himanshnit
551,15978160,"Youran Shen","2026-05-16 01:20:55",0.80382,11,youranshen
552,15979390,"Genaro Virgilio","2026-05-29 02:43:01",0.80382,14,genarosvirgilio
553,16008774,"Uvejs Hoti","2026-05-18 06:54:43",0.80382,1,uvejshoti
554,16009112,kimtaegyum,"2026-05-18 11:16:06",0.80382,10,kimtaegyum
555,15749199,ItzKynan,"2026-05-19 17:40:53",0.80382,31,itzkynan
556,15315640,"Radmila #2","2026-05-20 10:48:56",0.80382,5,radmila01
557,16041129,"Adham Hesham7","2026-05-23 09:18:19",0.80382,12,adhamhesham7
558,15654245,Leo0707,"2026-05-22 13:58:19",0.80382,21,leo0707
559,16043589,"Fan Boru","2026-05-21 16:46:53",0.80382,10,fanboru
560,15949679,"Antonin GERY","2026-05-23 11:12:58",0.80382,9,antoningery
561,16039887,"mihe Song","2026-05-22 18:35:02",0.80382,12,mihesong
562,16049142,"Alessandro Virga","2026-06-02 07:09:35",0.80382,16,alessandrovirga
563,16066678,bluesies,"2026-05-24 22:15:39",0.80382,8,bluesies
564,16009688,渡邊光基,"2026-05-25 09:27:09",0.80382,18,kouki134
565,16069698,TomoyaOtsuka_3011,"2026-05-25 15:33:34",0.80382,10,tomoyaotsuka3011
566,16009588,uyu24rd,"2026-05-29 12:42:58",0.80382,15,uyu24rd
567,16020922,soraneko1327,"2026-05-27 15:17:25",0.80382,21,tsukamotohiroya
568,16095677,"Mehul Saxena 06","2026-05-27 20:47:32",0.80382,1,mehulsaxena06
569,16097175,"Henry Nieves","2026-05-28 04:47:53",0.80382,4,henrynieves
570,16011528,"Julen Txabarri","2026-05-28 18:22:31",0.80382,2,julentxabarri
571,16097875,"Congying Chang","2026-05-29 03:12:40",0.80382,16,congyingchang
572,16120564,NNNxiaokun,"2026-05-30 14:33:03",0.80382,1,ning3g
573,16010139,"yuki suzu","2026-05-31 01:06:43",0.80382,53,yukisuzu
574,16127079,"st du1999","2026-05-31 02:35:04",0.80382,9,stdu1999
575,16133580,"Belov Prokopiy Markovich","2026-05-31 15:41:47",0.80382,10,ilyazavialov
576,16073859,"PinYuan gu","2026-06-02 09:03:08",0.80382,6,pinyuangu
577,15544882,"Manish Maurya #3","2026-04-03 07:12:02",0.80143,1,bruce0001
578,12814415,"Django Jie Max","2026-04-03 14:08:18",0.80143,2,djangojiemax
579,15549845,rjjacky,"2026-04-03 17:57:14",0.80143,1,rjjacky
580,15549950,"Anh Tuấn Nguyễn Châu","2026-04-08 05:12:32",0.80143,14,anhtunnguynchu
581,15554202,PaulStoi,"2026-04-04 12:34:35",0.80143,6,paulstoi
582,13692032,"ryosuke shimokura","2026-06-02 08:53:11",0.80143,57,ryosukeshimokura
583,15557279,Syn114,"2026-04-05 05:35:17",0.80143,2,syn114
584,15558669,"Yule Lei","2026-04-05 13:02:28",0.80143,7,yulelei
585,11141253,"Misato Adachi","2026-04-06 15:51:31",0.80143,1,misatoadachi
586,15454235,선린인터넷고등학교,"2026-04-07 10:43:13",0.80143,6,seowonjang
587,15570163,IEEM26_112034038,"2026-04-07 09:46:23",0.80143,3,s112034038
588,15577109,鹿島祥太,"2026-04-08 11:54:24",0.80143,1,maroka
589,14638753,"Mohana Vamsi","2026-04-08 15:28:46",0.80143,1,mohanavamsi2005
590,15523287,yoshinatakano,"2026-04-14 06:31:52",0.80143,40,yoshinatakano
591,15575747,Syooooo＿0304,"2026-04-09 07:21:47",0.80143,18,syooooo0304
592,15584126,"GENTLEMAN LIU","2026-04-09 12:37:34",0.80143,5,gentlemanliu
593,15582022,3218이남훈,"2026-04-27 02:59:44",0.80143,31,mt241120
594,15588554,"Pruthviraj CN","2026-04-10 06:53:06",0.80143,2,pruthvirajcn
595,15318026,MichaelZemliansky,"2026-04-11 02:36:11",0.80143,14,michaelzemliansky
596,15541480,"Eric Xia","2026-04-12 00:13:53",0.80143,30,ericxiareal
597,15607894,"Adria Ruiz","2026-04-20 10:15:28",0.80143,31,adriaruiz
598,15607952,XingYan5498,"2026-04-13 10:29:56",0.80143,5,xingyan5498
599,15611448,ThissFredy,"2026-04-14 00:43:20",0.80143,9,thissfredy
600,15570275,"Wesley Parker","2026-04-14 11:11:42",0.80143,17,wesleyparker661
601,15582103,2304김주연,"2026-04-15 03:31:00",0.80143,13,jooyeon2304
602,15616794,"Barkamol Shavkatbekov","2026-04-15 04:06:44",0.80143,4,barkamolshavkatbekov
603,13588330,山月不止,"2026-04-15 06:39:48",0.80143,2,sanyue12
604,15623805,"KIÊN NGUYỄN THÚC TRUNG","2026-04-15 18:21:14",0.80143,5,kiennguyencse
605,15624196,"Konstantina Vasaiti","2026-04-15 20:02:21",0.80143,2,konstantinavasaiti
606,15601488,"Kien Nguyen #3","2026-04-16 10:00:57",0.80143,12,kiennguyen1906
607,15629742,"Ilja Grigorjev","2026-04-16 10:34:34",0.80143,8,iljagrigorjev
608,15629578,"Vu Le","2026-04-16 11:31:27",0.80143,5,vulemkt
609,15635712,"Michelle #13","2026-04-17 06:12:00",0.80143,2,michelle0702
610,15635606,Kukusa7274,"2026-04-17 06:33:57",0.80143,2,kukusa7274
611,15636030,IDoNotLikeCoding,"2026-04-17 06:47:41",0.80143,1,xiang308
612,15639401,"Duvan Federico Sarmiento Lugo","2026-04-17 15:46:31",0.80143,1,duvan2003
613,15639779,"Ivone Gisela López Cruz","2026-04-17 16:43:26",0.80143,2,ivonegiselalpezcruz
614,15641817,"Есть План","2026-04-18 03:14:02",0.80143,3,yestplanchik
615,15650801,XYang1079,"2026-04-19 19:05:34",0.80143,3,xyang1079
616,15638736,"Asude Nur Karaavcı","2026-04-20 20:37:41",0.80143,9,asudenurkaraavc
617,15657873,武史武田,"2026-04-20 09:17:27",0.80143,1,takeshitakeda
618,15658186,ToFeTo,"2026-04-20 10:03:08",0.80143,2,tofeto
619,15531059,SunTzuPL96,"2026-04-20 12:38:10",0.80143,1,suntzupl96
